siksaan	torture, mistreatment.
siku	1 elbow. 2 (math.) right angle. 3 s.t. at right angles (carpenter's or draftman's square; curve in road, etc.).
siku-siku	1 (math.) having a 90-degree angle. 2 a piece of wood or s.t. else added to an irregular piece to square it off.
sikudidi	see kedidi.
sikut	(java) elbow.
sila	1. 1) cross-legged. 2) such a sitting posture. 2. moral principle, esp. of the pancasila.
silabus	syllabus.
silaf	see silap 1.
silah	1. see silap 1. 2 see mempersilakan.
silam	1. 1) set (of the sun). 2) ago, of the past. 2. see selam 1.
silancar	see lancar.
silang	crosswise, intersecting.
silap	1. wrong, false, mistaken. 2. see sulap 1.
silat	traditional self-defence arts.
silaturahim	/silaturahmi/ friendship, good relationship.
silau	dazzled, temporarily blinded by the glare.
silet	razor blade.
silhuet	silhouette.
silih-berganti	alternately, in turns.
silikat	silicate.
silikon	silicon.
silinder	cylinder.
silinderkop	(auto.) cylinder head.
silir	1. soft breeze. 2. (biol.) membrane.
siliran	the blowing (of a breeze).
siliwer	see seliwer.
silo	see sila 1.
silsilah	genealogy, family tree.
silu	1 twinge felt on hearing a grating sound (e.g. chalk drawn across a blackboard). 2 timid, modest.
siluman	1 a human who has taken the appearance of an animal for nefarious purposes. 2 invisible.
silungkang	k.o. woven cloth made in silungkang, west sumatra.
sim	[surat izin mengemudi] driver's license.
simaharajalela	see maharajalela.
simak-an	1. s.t. scrutinized. 2. gathering.
simalu	k.o. weed, sensitive plant (mimosa pudica).
simbang	k.o. children's game.
simbar	k.o. plant.
simbok	(java) see mbok 2.
simbol	symbol.
simbolik	/simbolis/ symbolic.
simbolisasi	symbolization.
simbul	see simbol.
simetris	symmetrical.
simfony	symphony.
simpai	1. fastening which encircles. 2. k.o. monkey.
simpanan	1 savings, goods laid away. 2 storage place. 3 mistress.
simpang	branch (of road, etc.), deviation.
simpangan	1 branching off. 2 byway, side route. 3 crossroads. 4 (math.) deviation.
simpanse	chimpanzee.
simpati	sympathy.
simpatik	congenial, likeable.
simpatisan	sympathizer (of a party, cause, etc.).
simpel	(coll.) simple, modest, small in amount.
simping	k.o. mollusc with a flat shell.
simplifikasi	simplification.
simpoa	see sempoa.
simponi	see simfoni.
simposium	/simposion/ symposium.
simpul	1. knot, node. 2. see senyum.
simpulan	1 knot, node. 2 act of buttoning.
simsalabim	/sim-sala-bim/ magical formula, abracadabra.
simultan	simultaneous.
sinaga	k.o. scute viral disease affecting the skin, shingles.
sinagoga	synagogue.
sinambung	continuous.
sinar	1 ray, beam. 2 gleam.
sinau	sparkle, shine.
sincia	(china) lunar new year.
sincunkionghi	(china) happy lunar new year.
sindap	dandruff.
sinden	see pesinden.
sinder	see opsinder.
sindikat	syndicate.
sindir	s.t. said by allusion in order to tease.
sindiran	1 teasing allusion. 2 satire.
sindroma	syndrome.
sinduk	see sendok.
sineas	film-maker.
sinematek	film library.
sinematografi	cinematography.
sinematografis	cinematographic.
siner	see opsinder.
sinerap	(tech.) absorbate.
sing	sound of buzzing.
singa	1 lion. singa-laut walrus. 2 (zod.) leo.
singapura	singapore.
singelar	(sport) single player.
singga	see sehingga.
singgah	stop by, stop in.
singgang	k.o. culinary method for cooking meats in coconut milk.
singgasana	throne.
singgatan	partition.
singgul	see senggol.
singit	1. (java) sacred, no trespassing. 2. see senget.
singkapan	1 s.t. folded back or drawn. 2 exposure.
singkat	1 brief, concise. 2 short in length. 3 short in time.
singkatan	1 abbreviation. 2 abstract, resume.
singkeh	/singkek/ (derog.) a china (immigrant) that is still very china in his ways.
singkong	cassava.
singkron	see sinkron.
singkup	shovel.
singlet	sleeveles undershirt.
singsat	tight.
singse	see sinse.
singset	see singsat.
singshe	see sinse.
sini	1 here. 2 there, where the recipient is (in letters only). 3 (coll.) i, we.
sinis	1 sarcastic, scornful. 2 cynical.
sinisme	1 sarcasm, scorn. 2 cynicism.
sinkretisme	syncretism.
sinkron	synchronous.
sinkronisasi	synchronization.
sinode	(rel.) synod.
sinom	ypung tamarind leaves.
sinonim	synonym.
sinopsis	synopsis.
sinoptik	synoptics.
sinse	/sinshe, sinsye/ china physician, purveyor of china herbal medicines. sinse-guamia/kuamia (china) fortune-teller. sinse-kuritan (china) kung fu master.
sintak	see sentak 2.
sintaksis	syntax.
sintal	well-fed, full, well rounded, having an attractive figure.
sintang	1 short. 2 weird, eccentric.
sinterklas	(coll.) santa claus.
sintese	synthesis.
sintetis	synthetic.
sinting	rather crazy.
sintir	1 dice. 2 dice game.
sintok	see sintuk 1,2.
sintuh	see sentuh.
sintuk	1. k.o. cinnamon tree the bark of which is used as a medicine. 2. (lit.) ber-sintuk rub o.s. with s.t.
sinu	nerve.
sinuhun	(java, sunda) term of address for a sovereign.
sinus	sine.
sinyal	1 signal. 2 railway crossing light.
sinyalemen	1 indication. 2 assumption, suspicion.
sinyo	1 (coll.) term of address and reference for european or westernized youth. 2 term of address used by servant to master's son.
sinyoklas	/sinyokolas/ (coll.) father christmas.
sio	1. (ambon alas !. 2. see shio.
siocia	(china) term of address and reference for unmarried woman.
siocu	k.o. distilled alcoholic beverage.
sioh	see shio.
siomai	(china) k.o. steamed ravioli filled with meat and open on the top.
sip	(coll.) 1 ok. 2 great, admirable.
sipai	see sepoi 1.
sipaku-gelang	(m) k.o. traditional bangle worn by brides.
sipat	1.mascara. 2. see sifat.
sipat-datar	device to ascertain whether s.t. is level.
sipat-kuping	(java) helter-skelter, frantically fast.
sipedas	(m) ginger.
sipek	see si 2.
sipenmaru	[seleksi penerimaan mahasiswa baru] entrance test to the state university system.
sipi	be just off the mark, a little off center, glancing (blow).
sipil	1 civil. 2 civilian.
sipilis	syphilis.
sipir	jailer.
sipit	1. slanting (of the eyes). 2. see sempit.
sipolan	see polan.
sipon	see sifon.
siponggang	echo.
sipulut	see pulut.
siput	snail.
sipva	[surat izin pembelian valuta asing] permit for purchase of foreign exchange.
sir	1. (lit.) mystical. 2. (coll.) 1) like s.t. or s.o., lust after. 2) fall in love with s.o. 3) aim, what o. is after. 3. sound of hissing.
sir-siran	fall in love.
sirafa	see jerapah.
sirah	see serah.
sirak	see serak.
siraman	1 a splash of water. 2 (java) ceremony of bathing a bride prior to the wedding.
sirap	1. slightly raised. 2. shingle. 3. see sirep.
sirat	mesh, network.
siratan	1 s.t. knotted or knitted. 2 implication.
siratulmustakim	(islam) path for believers on the last day.
sirene	siren.
sirep	1 (java) quiet, silent. 2 (java) fallen (of temperature). 3 magic formula to induce sleep.
siri	/siri`/ (sulawesi) suffer humiliation.
siria	see suriah.
sirih	1. k.o. plant, betel vine. 2 a quid us. consisting of betel leaf, areca nut, and lime (often with other ingredients, e.g. gambier, tobacco, etc.).
sirik	1. envious. 2. see syrik.
siring	1. k.o. shrimp net. 2. hem of cloth. 3. gutter, drain, ditch.
sirip	fish fin.
sirkam	k.o. small ornamental comb.
sirkaya	see serikaya 1.
sirkel	circle.
sirkit	/sirkuit/ circuit.
sirkol	sauerkraut
sirkulasi	circulation.
sirkuler	circular.
sirkus	circus.
sirlak	varnish.
sirna	disappeared.
sirop	see sirup.
sirsak	k.o. fruit, soursop.
sirup	fruit sirup concentrate for drinks.
sis	sound of hissing.
sisa	1 residue, remainder. 2 remnant.
sisal	sisal hemp.
sisi	side, flank.
sisihan	(java) spouse.
sisik	1 scales of fish, reptile, etc. 2 turtle shell, esp. as article of commerce.
sisipan	1 s.t. inserted. 2 s.t. implied. 3 (ling.) infix.
sisir	1. 1) comb. 2) harrow. 3) bunch (of bananas. 2. see susur 1.
siskamling	[sistem keamanan lingkungan] 1 neightborhood security system. 2 participate in this system.
sispan	see sespan.
sistem	system.
sistematik	1 systematic. 2 systematics.
sistematis	systematic.
sistematisasi	systematization.
sister	see suster.
sistim	see sistem.
sistol	(med.) systole.
sisurut	see surut.
siswa	1 student (at secondary school). 2 student (at academies, training institutes, but not at universities). 3 male student at such institutions.
siswi	female student at a secondary school or nonuniversity institutions of tertiary education.
sit	master sheet for mimeographing.
sita	seizure, confiscation.
sitaan	confiscated goods.
