firdausi	heavenly, paradisiacal.
firma	firm, company, enterprise.
firman	saying, decree (diving or royal).
firus	k.o. gemstone, turquoise.
fis	[fakultas ilmu sosial] school of social sciences.
fisik	physical.
fisika	physics.
fisiografi	physiography.
fisiografis	physiographic.
fisiologi	physiology.
fisioterapi	physioterapy.
fisip	[fakultas ilmu sosial dan ilmu politik] school of social and polotical sciences.
fisipen	(sport) kingpin.
fiskal	1 fiscal. 2 (mil.) judge advocate. 3 departure tax was paid, exit-tax receipt.
fissi	(phys.) fission.
fiting	see fitting.
fitnah	slander, calumny.
fitrah	1. (islam in rice or cah paide at end of fasting month. 2. fitrah,fitrat natural tendency, disposition, character.
fitri	pure, natural.
fitting	light cocket, fixture.
fk	[fakultas kedokteran, fakultas keguruan] school of medicine, schoolof teacher training.
fkg	[fakultas kedokteran gigi] school of dentistry.
fkh	[fakultas kedokteran hewan] school of veterinary medicine.
fkip	[fakultas keguruan dan ilmu pendidikan] normal school.
flai	(sl.) euphoric and disoriented due to drugs or intoxicating beverages.
flamboyan	poinciana tree.
flanel	flanel.
flat	(flet) apartment.
fleksibel	flexible.
fleksibilitas	flexibility.
fles	see ples.
flet	see flat.
flipper	(coll.) dolphin.
floret	(sport) foil.
floridasi	fluoridation.
flu	influenza, a cold.
fluktuasi	fluctuation.
fluor	fluoride.
fluoroskop	fluoroscope.
fly	see flai.
fly-over	traffic overpass.
fobi	see phobi.
fohte,fokhte	(coll.) humid.
foklor	folklore
fokus	1 focus (of lens). 2 focus (of attention).
folio	foolscap-size paper.
fondamen	foundation.
fondasi	foundation.
fonds	(fin.) fund.
fonem	(ling.) phoneme.
fonemik	(ling.) phonemics.
fonemis	(ling.) phonemic.
fonetik	(ling.) phonetics.
fonetis	(ling.) phonetic.
fonologi	(ling.) phonology.
fonologis	(ling.) phonological.
forklif	(foklif, poklip) forklift.
formal	formal.
formalisir	memf- formalize.
formalitas	formality.
formasi	1 formation. 2 (mil.) formation. 3 position, aline item in the official budget for a certain employee.
format	format, form.
formatir,formatur	(pol.) person or committee appointed by an assembly to form the executive leadership, cabinet, etc.
formika	formica.
formil	see formal.
formulasi	formulation.
formule	formula.
formulir	form, declaration, blank.
forsir	memf- force, compel.
forum	forum, open discussion.
fosfat	phosphate.
fosfor	phosphorus.
fosil	fossil.
foto	photograph, picture.
fotograf,fotografer	photographer.
fotografi	photography.
fotokopi	1 photocopy. 2 (coll.) print of a video casette.
fotosintesa,fotosintesis	(biol.) photosynthesis.
foya,foya-foya	(ber)- foya be extravagant with money, throw money around.
fps	(fakultas pasca sarjana) graduate school.
fr.	(frater) (rel.) brother, friar.
fragmen	/fragmenta/ fragment.
fragmentaris	fragmentary.
fraksi	faction (in parliament), section (of political party).
framboesia	frambesia, yaws.
frambos	raspberry.
frambosen	raspberry flavored syrup.
frambus	see frambos.
frambusia	see framboesia.
franco,franko	surcharge paid to an expediter for shipments sent to a certain place.
frasa, frase	(ling.) phrase.
frater	(rel.) friar, brother.
fraude	fraud, swindle.
fregat	frigate.
frekuensi,frekwensi	frequency.
frigiditas	sexual frigidity.
frikatif	(ling.) fricative.
friksi	friction.
friser	(coll.) freezer, freezer compartment.
frobel	(coll.) kindergarten.
front	1 (pol.) fron, cadre. 2 (mil.) front (line).
frontal	frontal, head-on.
fronton	jai alai arena.
fruktosa	fructose.
frustrasi	1 frustration. 2 frustrated.
fs	[fakultas sastra] school of literature.
fuad	(lit.) heart.
fufu	meat of copra dried by heat.
fulan	see polan.
fuli	mace, the whorled interior skin or membrane of nutmeg.
fulus	1 filthy lucre. 2 (coll.) money.
fumigasi	fumigation.
fundamental,fundementil	fundamental.
fungisida	fungicide.
fungsi	1 fungtion, office, job. 2 fungtion, purpose.
fungsional	see fungsionil.
fungsionalisasi	fungtionalization.
fungsionalisme	functionalism.
fungsionaris,fungsioner	functionary, official.
fungsionil	fungtional.
funisia	phoenicia.
fuqoro-wal-masakin	(islam) the poor and the needy.
furak	difference,dissimilarity.
furuj	(lit) star.
furuk	teaching of ethics based on principles of religion.
fusi	1 (phys.) fusion. 2 (pol.) fusion, coalition.
futbal	soccer.
futur	(ling.) future.
futurolog	futurologist.
futurologi	futurology.
futurologis	futurological.
fuyonghai	(china) foo young, an omelette with meat and vegetables served with sweet and sour sauce.
g	g, the 7th letter of the alphabet.
g.	1. (gunung) mt., mount. 2. (gerakan) movement.
g30s	[gerakan 30 september] september 30th movement, the 1965 attempt to seize control of the gvt.
gaang	mole cricket.
gaba-gaba	(ambon) 1 garlands and other decorations made of palm fronds. 2 bamboo gate decorated with garlands of fronds, etc. 3 roof of sago palm fronds. 4 dried sago palm stems, esp. as building material.
gabag	german measles.
gabah	unhulled paddy separated from the stalks.
gabai	see gapai.
gabak	1. cloudy, overcast. meng-gabak gloomy, dark. 2. see gabag.
gabardine	gabardine.
gabas	1. in a hurry, hurriedly. 2. rough, coarse, not tidy.
gabir	clumsy, awkward, maladroit.
gableg,gablek	(java) be capable of doing s.t.
gabruk	sound of banging.
gabug,gabuk	1 empty (of rice, kernels, etc.). 2sterile. 3 childless.
gabung	1 bundle, sheaf. 2 cluster.
gabus	1. 1) k.o. tree, the soft wood of which is used as cork, scraper, etc. 2) cork. 2. k.o. wiely eaten freshwater fish, snakehead.
gacok,gacuk	the marble, card, etc. which o. picks as the means of winning in children's game of marbles, cards, etc., where the object is to accumulate marbles, etc.
gada	club, bludgeon, cudgel.
gada-gada	ship's weathervane.
gadai	1 pawning. 2 security. ber-gadai borrow money by pawning s.t.
gadang	1. large, big. rumah-gadang (minang) large sprawling house,esp. the matrilineal clan house. 2. large sieve. 3. ber-gadang see begadang.
gadang-gadang	meng-gadang hope for s.t.
gadar	see kadar 1.
gadas	bowling pin.
gaden	see surat.
gading	1 elephant tusk. 2 ivory. 3 ivory color.
gading-gading	1 joist, truss. 2 ribs of ship.
gadis	1 girl. 2 maiden, virgin.
gado	meng-gado eat side dishes without rice. gado-gado 1 k.o. salad eaten with peanut sauce. 2 s.t. consisting of various elements.
gaduh	1. 1) noisy. 2) boisterous, rowdy. 3) tumult. 2. meng-gaduh farm s.o.'s land or raise s.o.'s animals for a share in the product.
gaduk	arrogant, conceited.
gadung	k.o. creeping edible tuber which is toxic if not cooked properly.
gadungan	fake, bogus, imitation.
