penyerbuan	attacking, invasion.
penyerbukan	pollination.
penyergapan	attack on s.o. or s.t.
penyerimpungan	act of tripping up or impeding.
penyerobot	1 o. who snatches. 2 o. who acts highhandedly.
penyerobotan	illegal occupancy or annexation, snatching away of s.t.
penyerongan	beveling, act making s.t. go at an angle.
penyertaan	1 participation. 2 attaching s.t., enclosing s.t.
penyeru	announcer.
penyeruan	1 calling, crying. 2 appeal.
penyesalan	1 regret, remorse. 2 reproach.
penyesuaian	adaptation, adjustment, accommodation.
penyetekan	grafting.
penyetir	driver.
penyetopan	stopping.
penyetor	1 purveyor, supplier. 2 depositor.
penyetoran	depositing, payment.
penyewa	1 tenant, lessee. 2 rental payment.
penyialang	honey gatherer.
penyiar	1 announcer. 2 publisher. 3 (tech.) transmitter.
penyiaran	broadcasting.
penyiasat	1 (lit.) investigator. 2 strategist, tactician.
penyiasatan	1 (lit.) investigation. 2 bringing tactics or stratagems to bear.
penyidik	(leg.) investigating officer.
penyidikan	police investigation.
penyikatan	1 brushing, combing, etc. 2 stealing. 3 abrupt removal.
penyiksa	tormentor, torturer.
penyiksaan	torturing, mistreating.
penyiku	1 s.t. to square off. 2 (math.) complementary.
penyilangan	crossing, mutation (in agriculture).
penyimak	good listener.
penyimakan	listening attentively, monitoring.
penyimpan	1 o. who saves, a depositor. 2 storage place.
penyimpanan	storage, laying away.
penyimpangan	deviation, divergence.
penyimpul	s.o. or s.t. which bring s.t. (discussion, etc.). to a conclusion.
penyimpulan	process of drawing a conclusion.
penyinaran	1 illumination. 2 radiation.
penyingkapan	uncovering, disclosure..
penyingkiran	1 evacuation. 2 elimination, purge. 3 exclusion.
penyiraman	pouring of liquids, watering.
penyirian	taking revenge because of humiliation.
penyisian	movement to the side.
penyisihan	1 isolation. 2 elimination.
penyisipan	1 insertion. 2 (ling.) infixation.
penyiul	whistler.
penyjelasan	explanation, clarification.
penyobek	o. who takes (and tears) tickets, ticket-taker.
penyodok	shovel, spade.
penyodor	o. who hands in s.t.
penyodoran	offer.
penyogokan	bribery.
penyok	/penyot/ dented.
penyokong	supporter, contributor.
penyondong	net for catching shrimp.
penyongsong	1 greeter. 2 greetings.
penyongsongan	greeting, welcoming.
penyorak	o. who yell, vocal supporter.
penyorot	1 reflector, projector. 2 commentator, reviewer.
penyorotan	1 illumination, spotlighting. 2 elucidation.
penyosohan	process of hulling rice.
penyu	1 turtle. 2 tortoise shell.
penyuapan	1 feeding or eating with the hand. 2 bribery.
penyuaraan	1 declamation. 2 dubbing. 3 (ling.0 voicing.
penyubakan	s.t. used to mix with, or subsitute s.t. else.
penyubur	s.t. that makes fertile.
penyudetan	cutting between canals, diverting (water).
penyuguhan	presentation.
penyulapan	conjuring, methods of sleight of hand.
penyuling	instrument to refine.
penyulingan	distilling, refining.
penyuluh	1 o. who provides elucidation. 2 (lit.) investigator, spy.
penyuluhan	1 illumination. 2 information, elucidation.
penyumbang	contributor, supporter.
penyumbatan	clogging, obstruction, blockage.
penyungkit	tool for prying.
penyungkup	1 concave cover. 2 bell jar.
penyuntik	1 s.o. who gives injections. 2 syringe.
penyuntikan	injecting, vaccinating injection.
penyuplai	supplier.
penyusun	composer, compiler.
penyusunan	1 arranging, compiling. 2 composing.
penyusup	infiltrator.
penyusupan	penetration, infiltration.
penyusur	o. who follows up.
penyusuran	act of tracing.
penyusutan	1 shrinkage, contraction. 2 reduction, decrease.
penyutradaraan	1 play or film direction. 2 directing.
penyuwukan	action of blowing to heal magically.
peok	1 lame. 2 flat.
peon	messenger boy.
peot	1. 1) dented. 2) old and battered. 2. see peok.
pepadang	see padang.
pepak	complete, full. se-pepak all of them.
pepal	concentrated, terse, compact.
pepantan	group of christians in new community who combine with existing church temporarily until they can form their own church.
peparu	lungs.
pepas	fish, angle.
pepat	flattened, level, smooth.
pepatah	aphorism.
pepaya	see papaya.
pepe	(java) expose s.t. to sun, dry in sun.
peped	see pepet.
pepek	(vulg.) vagina.
peper	paper, essay.
peperda	[penguasa perang daerah] regional war administrator.
peperpu	[penguasa perang pusat] central war administrator.
peperti	[penguasa perang (ter)tinggi] supreme military administrator.
pepes	meat or fish wrapped in a banana leaf and roasted.
pepet	1. stopped up (of nose). 2. see bunyi. /pe`pe`t/ dead end, no way out.
pepindan	metaphor.
pepohonan	1 trees. 2 reforestation.
peptida	peptide.
peptidase	peptidase.
peptidisasi	peptization.
pepuju	womb.
pepunden	/pepundi/ (java) object of worship.
pepura	mock, sham.
per	1 per, by the. per-kapita per capita.. 2 as of such and such a date.
per-	see also entries with pr-.
per.	[perusahaan] enterprise, firm, concern.
pera	the taste of rice that is dry.
perabot	1 utensils. 2 tools. 3 furniture.
perabotan	household furnishings.
perabu	see prabu.
perabuan	1 urn for ashes of cremated person. 2 crematorium.
perabukan	application of fertilizer.
perada	1. 1) tin coasting. 2) gold leaf. 2. review, parade.
peradaban	culture, civilization.
peradangan	(med.) infection, inflammation.
peradilan	judicature.
peradin	[persatuan advokat indonesia] indonesian lawyer's association.
peraduan	1. contest, clash. 2. royal bed.
peraga	1. visual aid. 2. 1) boaster. 2) a model. 3) mock-up, visual aid.
peragaan	1. show. 2. 1) ostentation. 2) show, exhibittion. 3) modeling. 4) visual display.
peragawan	male model or mannequin.
peragawati	female model or mannequin.
peragenan	agency.
perah	1 squeeze. 2 milk.
perahan	1 milch cow. 2 s.t. squeezed out.
perahu	boat.
perai	1. 1) free. 2) empty (of a seat). 3) unhampered. 4) broke (whitout money). 2. loose, apart.
perairan	1 waters. 2 waterworks.
perajin	craftsman, artisan.
perajurit	see prajurit.
perak	1 silver. 2 (jakarta) rupiah.
perakan	a rupiah coin or bill.
perakit	assembler.
perakitan	assembling.
peraktik	see praktek.
peralatan	1. 1) instrumentation. 2) equipment, tools. 2. feast, celebration.
peralihan	transfer, shift, change.
peram	shut o.s. off from society.
peramal	oracle, fortune-teller.
perampas	robber.
perampasan	1 robbery, holdup. 2 expropriation.
perampok	robber, plunderer.
perampokan	robbery, looting.
peran	1 actor. 2 character (in novel, play, etc.).
peranakan	see anak.
peranan	peranan
perancah	scaffolding.
perancang	planner, planning body.
perancis	see prancis.
perandaian	1. assumption. 2. matters pertaining to this folk drama.
perandi	(tech.) ware. perandi-lunak software. perandi-keras hardware.
perang	war, battle. /pe`rang/ colors ranging from reddish blond to auburn (hair of plants, animals or humans).
perangah	agape.
perangai	1 nature, disposition. 2 behavior, attitude.
perangas-perongos	(java) make a wry expression.
peranggi	see perenggi.
peranggrekan	orchid matters, orchidology.
peranginan	1 ventilation. 2 balcony.
perangkaan	statistics.
perangkap	1. a person who holds two jobs. 2. trap, pitfall.
perangkat	sets of equipment.
perangkatan	1 equipment. 2 forces.
perangko	see prangko.
perangsangan	1 act of exciting, stimulation. 2 anger, irritation. 3 incentive, motivation.
peranjak	fall on o.'s behind.
peranjakan	transfer, removal.
peranjat	starled, surprised.
perantara	1 intermediatery, mediator, go-between. 2 agent. 3 agency, expediter.
perantaraan	1 intercession, mediation. 2 middleman, intermediary (individual or a body). 3 intervention. 4 relationship.
peranti	1 apparatus, instrument. 2 means. 3 in order to. 4 remedy.
peranye	fringe.
perapatan	see prapatan.
perapian	1 fireplace, brazier. 2 ignition. 3 oven, range. 4 furnace.
peras	1 press, swueeze. 2 milk. 3 blackmail, put the squeeze on.
perasa	1 sense of touch. 2 sensitive person.
perasaan	1 opinion, feeling. 2 sentiment. 3 experience, sensation.
perasan	distillation.
perasat	see firasat.
perasian	1 horoscope. 2 fate.
perasman	see prasman.
perawan	1 virgin, girl. 2 brand new to s.t.
perawat	nurse.
perawatan	1 treatment. 2 nursing, care.
perawian	exposition.
perawira	see perwira.
perawis	ingredients.
perayaan	celebration.
perbagai	see pelbagai.
perbahasa	see peribahasa.
perbal	1 official report. 2 ticket. 3 police warrant, summons. memp-perbal process a criminal charge.
perban	bandage.
perbanas	[perhimpunan bank-bank nasional swasta] association of national private banks.
perbani	see bulan, pasang 3.
perbatasan	border, division.
perbawa	influence, prestige.
perbegu	heathenish.
perbekel	(bali) village chief.
perbelanjaan	1 expenses, (national) budget. 2 financing. 3 shopping.
perburuan	1 the hunt. 2 prey, game. 3 persecution.
perc.	[percetakan] printing establishment.
perca	1. rag. perca-kertas scraps of paper. 2. see getah, pulau.
percak	make rushing noise (of water).
percapita	/per kapita/ per capita.
percaya	1 belief, faith. 2 trust, believe.
percik	stain, spot.
percikan	sprinkling, fragment.
